udp UNCONN 0      0                                         *:1900        *:* users:(("python3",pid=3716,fd=23))                                                                                                                                                                                                                              
udp UNCONN 0      0                                         *:5353        *:* users:(("python3",pid=3716,fd=15))                                                                                                                                                                                                                              
udp UNCONN 0      0      [fe80::2]%enp3s0f1:5353     [::]:* users:(("python3",pid=3716,fd=17))                                                                                                                                                                                                                              
udp UNCONN 0      0                                         *:37437       *:* users:(("python3",pid=3716,fd=25))                                                                                                                                                                                                                              
tcp LISTEN 0      32                                  0.0.0.0:53    0.0.0.0:* users:(("pihole-FTL",pid=1439,fd=21))                                                                                                                                                                                                                           
tcp LISTEN 0      4096                                0.0.0.0:22    0.0.0.0:* users:(("sshd",pid=13455,fd=3),("systemd",pid=1,fd=130))                                                                                                                                                                                                        
tcp LISTEN 0      511                                 0.0.0.0:80    0.0.0.0:* users:(("nginx",pid=1164083,fd=13),("nginx",pid=1164082,fd=13),("nginx",pid=1164081,fd=13),("nginx",pid=1164080,fd=13),("nginx",pid=1164079,fd=13),("nginx",pid=1164078,fd=13),("nginx",pid=1164077,fd=13),("nginx",pid=1164076,fd=13),("nginx",pid=1580,fd=13))
tcp LISTEN 0      50                                  0.0.0.0:139   0.0.0.0:* users:(("smbd",pid=1572,fd=31))                                                                                                                                                                                                                                 
tcp LISTEN 0      50                                  0.0.0.0:445   0.0.0.0:* users:(("smbd",pid=1572,fd=30))                                                                                                                                                                                                                                 
tcp LISTEN 0      100                                 0.0.0.0:1883  0.0.0.0:* users:(("mosquitto",pid=1372,fd=5))                                                                                                                                                                                                                             
tcp LISTEN 0      4096                                0.0.0.0:3000  0.0.0.0:* users:(("docker-proxy",pid=3623,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                0.0.0.0:6544  0.0.0.0:* users:(("docker-proxy",pid=3919,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                0.0.0.0:8010  0.0.0.0:* users:(("docker-proxy",pid=3745,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      128                                 0.0.0.0:8123  0.0.0.0:* users:(("python3",pid=3716,fd=11))                                                                                                                                                                                                                              
tcp LISTEN 0      511                                 0.0.0.0:8080  0.0.0.0:* users:(("nginx",pid=1164083,fd=9),("nginx",pid=1164082,fd=9),("nginx",pid=1164081,fd=9),("nginx",pid=1164080,fd=9),("nginx",pid=1164079,fd=9),("nginx",pid=1164078,fd=9),("nginx",pid=1164077,fd=9),("nginx",pid=1164076,fd=9),("nginx",pid=1580,fd=9))         
tcp LISTEN 0      511                                 0.0.0.0:8443  0.0.0.0:* users:(("nginx",pid=1164083,fd=11),("nginx",pid=1164082,fd=11),("nginx",pid=1164081,fd=11),("nginx",pid=1164080,fd=11),("nginx",pid=1164079,fd=11),("nginx",pid=1164078,fd=11),("nginx",pid=1164077,fd=11),("nginx",pid=1164076,fd=11),("nginx",pid=1580,fd=11))
tcp LISTEN 0      4096                                0.0.0.0:8446  0.0.0.0:* users:(("docker-proxy",pid=3804,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                0.0.0.0:8888  0.0.0.0:* users:(("docker-proxy",pid=3471,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                0.0.0.0:9443  0.0.0.0:* users:(("docker-proxy",pid=3549,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                0.0.0.0:10000 0.0.0.0:* users:(("miniserv.pl",pid=1098,fd=5))                                                                                                                                                                                                                           
tcp LISTEN 0      4096                              127.0.0.1:33319 0.0.0.0:* users:(("containerd",pid=1564,fd=15))                                                                                                                                                                                                                           
tcp LISTEN 0      128                               127.0.0.1:8787  0.0.0.0:* users:(("python3",pid=1466281,fd=8))                                                                                                                                                                                                                            
tcp LISTEN 0      511                           10.0.0.153:8444  0.0.0.0:* users:(("nginx",pid=1164083,fd=15),("nginx",pid=1164082,fd=15),("nginx",pid=1164081,fd=15),("nginx",pid=1164080,fd=15),("nginx",pid=1164079,fd=15),("nginx",pid=1164078,fd=15),("nginx",pid=1164077,fd=15),("nginx",pid=1164076,fd=15),("nginx",pid=1580,fd=15))
tcp LISTEN 0      200                           10.0.0.153:8880  0.0.0.0:* users:(("pihole-FTL",pid=1439,fd=34))                                                                                                                                                                                                                           
tcp LISTEN 4      4096                              127.0.0.1:8000  0.0.0.0:* users:(("systemd",pid=1,fd=144))                                                                                                                                                                                                                                
tcp LISTEN 0      4096                              127.0.0.1:8001  0.0.0.0:* users:(("docker-proxy",pid=3966,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      511                               127.0.0.1:6379  0.0.0.0:* users:(("redis-server",pid=1026,fd=6))                                                                                                                                                                                                                          
tcp LISTEN 0      244                               127.0.0.1:5432  0.0.0.0:* users:(("postgres",pid=1459,fd=5))                                                                                                                                                                                                                              
tcp LISTEN 0      200                               127.0.0.1:5433  0.0.0.0:* users:(("postgres",pid=1432,fd=6))                                                                                                                                                                                                                              
tcp LISTEN 0      4096                              127.0.0.1:5434  0.0.0.0:* users:(("docker-proxy",pid=3865,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                0.0.0.0:55432 0.0.0.0:* users:(("docker-proxy",pid=3897,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      244                                10.0.1.1:5432  0.0.0.0:* users:(("postgres",pid=1459,fd=6))                                                                                                                                                                                                                              
tcp LISTEN 0      4096                              127.0.0.1:18554 0.0.0.0:* users:(("go2rtc",pid=7803,fd=6))                                                                                                                                                                                                                                
tcp LISTEN 0      511                                10.0.1.1:6379  0.0.0.0:* users:(("redis-server",pid=1026,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      100                           10.0.0.186:36009 0.0.0.0:* users:(("python3",pid=3716,fd=29))                                                                                                                                                                                                                              
tcp LISTEN 0      32                                     [::]:53       [::]:* users:(("pihole-FTL",pid=1439,fd=23))                                                                                                                                                                                                                           
tcp LISTEN 0      4096                                   [::]:22       [::]:* users:(("sshd",pid=13455,fd=4),("systemd",pid=1,fd=132))                                                                                                                                                                                                        
tcp LISTEN 0      511                                    [::]:80       [::]:* users:(("nginx",pid=1164083,fd=14),("nginx",pid=1164082,fd=14),("nginx",pid=1164081,fd=14),("nginx",pid=1164080,fd=14),("nginx",pid=1164079,fd=14),("nginx",pid=1164078,fd=14),("nginx",pid=1164077,fd=14),("nginx",pid=1164076,fd=14),("nginx",pid=1580,fd=14))
tcp LISTEN 0      50                                     [::]:139      [::]:* users:(("smbd",pid=1572,fd=29))                                                                                                                                                                                                                                 
tcp LISTEN 0      50                                     [::]:445      [::]:* users:(("smbd",pid=1572,fd=28))                                                                                                                                                                                                                                 
tcp LISTEN 0      100                                    [::]:1883     [::]:* users:(("mosquitto",pid=1372,fd=6))                                                                                                                                                                                                                             
tcp LISTEN 0      4096                                   [::]:3000     [::]:* users:(("docker-proxy",pid=3636,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                   [::]:6544     [::]:* users:(("docker-proxy",pid=3927,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                   [::]:8010     [::]:* users:(("docker-proxy",pid=3755,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      128                                    [::]:8123     [::]:* users:(("python3",pid=3716,fd=9))                                                                                                                                                                                                                               
tcp LISTEN 0      511                                    [::]:8080     [::]:* users:(("nginx",pid=1164083,fd=10),("nginx",pid=1164082,fd=10),("nginx",pid=1164081,fd=10),("nginx",pid=1164080,fd=10),("nginx",pid=1164079,fd=10),("nginx",pid=1164078,fd=10),("nginx",pid=1164077,fd=10),("nginx",pid=1164076,fd=10),("nginx",pid=1580,fd=10))
tcp LISTEN 0      511                                    [::]:8443     [::]:* users:(("nginx",pid=1164083,fd=12),("nginx",pid=1164082,fd=12),("nginx",pid=1164081,fd=12),("nginx",pid=1164080,fd=12),("nginx",pid=1164079,fd=12),("nginx",pid=1164078,fd=12),("nginx",pid=1164077,fd=12),("nginx",pid=1164076,fd=12),("nginx",pid=1580,fd=12))
tcp LISTEN 0      4096                                   [::]:8446     [::]:* users:(("docker-proxy",pid=3816,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                   [::]:8888     [::]:* users:(("docker-proxy",pid=3486,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                   [::]:9443     [::]:* users:(("docker-proxy",pid=3555,fd=7))                                                                                                                                                                                                                          
tcp LISTEN 0      4096                                   [::]:10000    [::]:* users:(("miniserv.pl",pid=1098,fd=6))                                                                                                                                                                                                                           
tcp LISTEN 0      4096                                      *:18555       *:* users:(("go2rtc",pid=7803,fd=7))                                                                                                                                                                                                                                
tcp LISTEN 0      4096                                   [::]:55432    [::]:* users:(("docker-proxy",pid=3904,fd=7))                                                                                                                                                                                                                          
